user_id,failed_logins,login_hour,new_devices,downloads_per_day,external_shares,sensitive_file_access,privilege_requests,label
USER_00632,2,6,2,72,4,11,0,1
USER_00633,2,14,0,21,2,1,0,0
USER_00634,2,18,0,58,2,1,0,0
USER_00635,3,18,0,67,3,1,0,0
USER_00636,0,14,0,26,1,5,0,0
USER_00637,0,11,0,79,1,3,0,0
USER_00638,6,4,2,148,2,7,2,1
USER_00639,5,2,1,279,5,11,0,1
USER_00640,4,5,2,66,4,8,0,1
USER_00641,6,9,2,19,9,4,0,0
USER_00642,3,8,1,35,5,7,1,0
USER_00643,2,12,0,42,0,9,0,1
USER_00644,0,11,1,62,1,2,0,0
USER_00645,2,6,0,17,2,3,0,0
USER_00646,5,3,1,106,3,14,0,1
USER_00647,0,17,0,28,0,1,2,0
USER_00648,1,15,1,16,1,3,0,0
USER_00649,2,6,0,6,0,3,1,0
USER_00650,1,12,0,42,3,4,0,0
USER_00651,1,15,0,25,1,4,0,0
USER_00652,2,21,0,376,3,11,3,0
USER_00653,2,21,1,39,1,2,0,0
USER_00654,0,13,0,24,1,3,0,0
USER_00655,5,5,0,26,5,8,1,1
USER_00656,2,15,0,35,2,4,0,0
USER_00657,4,4,3,56,1,8,1,1
USER_00658,2,10,2,47,0,1,0,0
USER_00659,4,16,0,47,0,1,1,0
USER_00660,2,15,0,23,1,1,0,0
USER_00661,0,12,0,70,0,0,0,0
USER_00662,1,6,1,126,7,13,2,0
USER_00663,2,6,0,36,2,3,0,0
USER_00664,2,13,0,25,1,1,0,0
USER_00665,0,13,0,9,0,4,0,0
USER_00666,4,21,3,125,5,3,1,0
USER_00667,6,23,1,41,4,9,2,0
USER_00668,4,2,2,65,4,15,2,1
USER_00669,2,6,0,33,1,1,0,0
USER_00670,3,20,0,33,0,8,0,0
USER_00671,2,4,0,27,1,4,0,0
USER_00672,1,11,1,23,0,4,0,0
USER_00673,5,22,1,36,3,16,0,1
USER_00674,3,2,1,57,5,11,5,1
USER_00675,1,9,2,28,1,6,0,0
USER_00676,5,15,0,19,0,3,0,0
USER_00677,3,5,2,128,5,9,2,1
USER_00678,1,16,1,19,0,6,0,0
USER_00679,1,5,0,44,2,9,0,0
USER_00680,1,12,0,20,0,5,0,0
USER_00681,4,15,0,26,1,4,0,0
USER_00682,2,9,1,10,1,3,0,0
USER_00683,1,14,0,29,1,4,0,0
USER_00684,1,14,0,42,5,4,1,0
USER_00685,0,14,0,34,1,9,1,0
USER_00686,2,12,0,17,0,6,1,0
USER_00687,0,16,0,29,0,4,0,0
USER_00688,8,17,0,66,7,7,0,1
USER_00689,5,6,2,39,5,8,0,0
USER_00690,3,11,1,15,1,6,1,0
USER_00691,2,10,0,49,1,3,0,0
USER_00692,6,23,2,142,4,4,2,1
USER_00693,0,11,0,22,0,6,0,0
USER_00694,2,18,1,17,1,5,1,1
USER_00695,5,16,2,79,2,4,0,1
USER_00696,3,11,0,102,1,1,0,0
USER_00697,3,20,1,349,12,13,2,1
USER_00698,2,15,0,21,1,3,0,0
USER_00699,2,14,1,19,0,2,1,0
USER_00700,2,13,0,13,1,6,0,0
USER_00701,2,15,1,41,1,1,2,0
USER_00702,0,15,0,32,1,4,1,0
USER_00703,3,10,0,18,4,4,0,1
USER_00704,4,20,1,118,3,12,1,1
USER_00705,2,6,0,36,2,3,0,0
USER_00706,0,7,0,30,0,2,0,0
USER_00707,4,2,3,73,4,10,6,1
USER_00708,5,12,2,63,5,11,1,1
USER_00709,2,16,1,10,2,5,1,0
USER_00710,0,15,1,32,0,5,0,0
USER_00711,3,4,0,252,2,5,0,1
USER_00712,1,12,0,25,0,1,0,0
USER_00713,9,10,0,53,6,10,3,1
USER_00714,4,1,1,42,5,12,4,1
USER_00715,6,1,4,231,3,9,1,1
USER_00716,1,14,0,40,1,4,0,0
USER_00717,2,9,0,28,0,4,0,0
USER_00718,1,12,0,63,0,3,0,0
USER_00719,1,8,0,42,0,4,0,0
USER_00720,1,4,3,18,7,12,2,1
USER_00721,3,18,0,12,1,3,1,0
USER_00722,3,14,1,79,3,1,0,0
USER_00723,0,20,0,7,0,2,0,0
USER_00724,3,5,3,89,3,6,2,1
USER_00725,2,8,1,13,2,3,0,0
USER_00726,3,9,0,25,1,0,0,0
USER_00727,0,18,0,28,0,3,1,0
USER_00728,5,13,0,15,1,3,0,0
USER_00729,2,8,0,13,1,2,0,0
USER_00730,0,16,0,19,1,2,0,0
USER_00731,2,18,0,25,0,1,0,0
USER_00732,3,18,0,34,1,0,0,0
USER_00733,1,15,0,33,0,5,1,0
USER_00734,1,17,0,18,1,2,2,0
USER_00735,0,15,0,16,2,4,0,0
USER_00736,0,10,0,58,2,3,0,0
USER_00737,2,17,0,10,2,5,1,0
USER_00738,4,12,0,38,0,2,0,0
USER_00739,4,19,1,16,2,3,0,0
USER_00740,2,12,0,29,0,2,0,0
USER_00741,0,12,0,55,0,2,0,0
USER_00742,0,9,0,24,0,2,0,0
USER_00743,4,2,0,41,8,7,0,1
USER_00744,1,20,2,27,0,3,0,0
USER_00745,1,16,0,29,1,6,0,0
USER_00746,1,13,0,26,0,2,0,0
USER_00747,2,11,1,32,3,0,0,0
USER_00748,5,11,0,18,1,4,0,0
USER_00749,3,7,2,31,4,5,3,1
USER_00750,4,1,1,101,7,13,5,1
USER_00751,0,6,0,41,0,3,2,0
USER_00752,2,0,1,101,0,0,0,1
USER_00753,1,14,0,47,0,5,1,0
USER_00754,1,12,0,39,0,2,0,0
USER_00755,0,11,0,17,0,1,0,1
USER_00756,3,15,0,8,1,2,0,0
USER_00757,2,9,0,6,1,0,1,0
USER_00758,7,6,0,68,5,6,0,1
USER_00759,1,15,0,25,1,2,0,0
USER_00760,1,10,1,16,1,1,0,0
USER_00761,5,8,2,18,4,3,0,1
USER_00762,0,11,0,35,1,1,0,0
USER_00763,1,12,0,19,0,2,1,0
USER_00764,2,12,0,16,1,1,1,0
USER_00765,6,21,0,63,4,14,3,1
USER_00766,1,14,0,34,0,6,0,0
USER_00767,3,11,1,26,1,2,1,0
USER_00768,4,14,0,28,1,3,0,0
USER_00769,5,11,0,43,0,5,1,0
USER_00770,4,13,2,19,1,4,1,0
USER_00771,1,11,0,46,0,0,0,0
USER_00772,4,7,0,37,0,4,0,0
USER_00773,0,14,1,62,0,3,0,0
USER_00774,5,23,0,22,12,8,0,1
USER_00775,2,14,1,38,2,5,0,1
USER_00776,6,1,0,72,3,8,5,1
USER_00777,0,8,0,25,0,3,0,0
USER_00778,1,16,1,40,1,3,0,0
USER_00779,2,14,2,185,6,10,1,1
USER_00780,4,23,3,109,10,12,2,1
USER_00781,4,16,1,28,1,4,1,0
USER_00782,4,23,2,82,7,9,0,1
USER_00783,1,13,0,42,0,4,0,0
USER_00784,1,18,0,51,1,2,1,0
USER_00785,1,7,1,84,5,7,1,0
USER_00786,1,17,0,22,2,3,1,0
USER_00787,4,3,1,117,3,7,0,1
USER_00788,1,13,0,24,2,2,0,0
USER_00789,3,7,0,267,1,7,2,0
USER_00790,1,16,1,18,0,4,0,0
USER_00791,1,11,0,18,0,5,0,0
USER_00792,2,13,0,50,1,2,0,0
USER_00793,1,11,0,10,1,4,0,0
USER_00794,0,13,0,18,0,2,0,0
USER_00795,1,10,1,38,2,2,1,0
USER_00796,0,12,0,40,2,1,0,0
USER_00797,3,12,0,12,1,1,0,0
USER_00798,2,17,0,42,0,2,0,0
USER_00799,2,1,1,125,5,11,0,0
USER_00800,5,4,1,135,5,5,1,1
USER_00801,8,23,3,347,5,8,0,1
USER_00802,0,15,0,44,3,2,0,0
USER_00803,2,0,2,125,5,5,0,1
USER_00804,1,12,0,10,2,6,1,0
USER_00805,4,16,0,39,1,2,0,0
USER_00806,1,16,0,53,1,5,0,0
USER_00807,1,7,0,30,1,4,0,0
USER_00808,3,16,0,20,2,3,0,0
USER_00809,1,12,1,25,0,1,0,0
USER_00810,1,7,3,145,5,9,2,0
USER_00811,3,14,0,8,1,6,0,0
USER_00812,1,12,0,41,0,1,0,0
USER_00813,3,4,1,130,5,10,2,1
USER_00814,2,15,0,42,2,3,0,0
USER_00815,2,15,0,26,1,1,0,0
USER_00816,2,20,3,101,6,4,2,0
USER_00817,2,15,2,20,9,13,0,1
USER_00818,2,12,0,27,2,3,0,0
USER_00819,0,15,1,4,1,3,0,0
USER_00820,2,18,0,21,1,3,0,0
USER_00821,2,15,0,7,0,1,1,0
USER_00822,0,10,0,56,1,3,0,0
USER_00823,0,12,0,26,1,2,0,0
USER_00824,3,14,0,55,1,4,0,0
USER_00825,3,8,1,142,5,7,1,1
USER_00826,0,13,0,25,2,3,0,1
USER_00827,3,15,0,19,2,3,0,0
USER_00828,1,8,1,6,0,1,0,0
USER_00829,5,8,0,75,2,15,1,1
USER_00830,2,16,0,44,2,3,0,0
USER_00831,1,5,0,29,2,4,1,0
USER_00832,4,17,1,37,0,4,0,1
USER_00833,3,14,0,15,0,2,0,0
USER_00834,4,13,0,12,1,3,0,0
USER_00835,1,6,0,269,6,13,0,0
USER_00836,2,16,0,15,3,2,1,0
USER_00837,8,5,2,178,2,21,2,1
USER_00838,7,1,1,111,4,7,2,1
USER_00839,1,11,1,21,0,4,0,0
USER_00840,2,12,0,68,0,2,0,0
USER_00841,1,16,0,9,0,2,1,0
USER_00842,9,8,2,92,2,20,2,1
USER_00843,0,15,0,15,0,3,1,0
USER_00844,1,12,0,20,1,4,0,0
USER_00845,1,17,0,67,0,7,0,0
USER_00846,3,2,1,112,7,15,0,1
USER_00847,1,17,0,17,1,0,0,1
USER_00848,2,18,1,18,2,4,0,0
USER_00849,1,12,0,21,0,2,0,0
USER_00850,6,23,0,64,8,2,2,1
USER_00851,4,17,0,22,2,0,0,0
USER_00852,0,13,0,8,0,3,0,0
USER_00853,4,19,0,35,4,17,0,1
USER_00854,5,5,4,148,4,12,2,1
USER_00855,4,11,0,42,0,1,0,0
USER_00856,2,18,0,28,1,5,1,0
USER_00857,7,20,2,106,10,6,1,1
USER_00858,6,9,3,70,6,15,0,1
USER_00859,1,14,0,15,1,1,0,0
USER_00860,4,8,1,51,1,2,0,0
USER_00861,5,4,3,178,8,13,0,1
USER_00862,5,21,1,95,3,12,0,1
USER_00863,0,0,3,117,2,9,0,0
USER_00864,1,20,0,31,1,0,0,0
USER_00865,0,23,0,35,1,5,1,0
USER_00866,5,11,0,43,6,12,0,1
USER_00867,7,4,2,114,3,6,1,1
USER_00868,4,9,1,101,11,6,4,1
USER_00869,2,15,0,36,0,6,0,0
USER_00870,1,12,0,13,0,3,0,0
USER_00871,1,3,0,33,6,8,1,0
USER_00872,0,12,0,14,2,1,0,0
USER_00873,5,0,0,349,3,11,1,1
USER_00874,0,9,0,21,0,3,0,0
USER_00875,5,0,1,64,2,12,0,1
USER_00876,8,16,0,232,11,5,1,1
USER_00877,0,16,0,51,0,4,0,0
USER_00878,1,15,0,8,0,4,0,0
USER_00879,0,5,0,35,1,7,0,1
USER_00880,0,15,0,28,1,3,0,0
USER_00881,1,16,0,45,0,3,0,0
USER_00882,5,10,0,11,5,3,1,1
USER_00883,2,5,3,24,6,13,3,1
USER_00884,1,12,1,48,1,2,0,0
USER_00885,1,14,0,124,0,0,0,0
USER_00886,3,13,2,31,2,2,0,0
USER_00887,1,7,0,31,0,11,0,1
USER_00888,4,10,0,20,0,5,1,0
USER_00889,1,15,0,58,2,0,0,0
USER_00890,0,15,0,16,0,3,1,0
USER_00891,0,21,0,22,0,7,0,0
USER_00892,7,5,4,28,2,9,2,1
USER_00893,1,7,1,9,1,2,0,0
USER_00894,0,18,0,17,0,3,0,0
USER_00895,5,4,2,26,5,6,1,0
USER_00896,1,3,0,204,4,13,4,1
USER_00897,3,16,0,6,0,2,0,0
USER_00898,2,14,0,40,1,1,0,0
USER_00899,1,10,0,7,0,0,2,0
USER_00900,0,14,0,12,0,7,1,0
USER_00901,1,11,0,21,0,1,0,0
USER_00902,0,8,0,29,0,2,0,0
USER_00903,2,12,0,20,0,6,0,0
USER_00904,2,15,0,23,0,2,0,0
USER_00905,5,4,0,110,3,15,2,1
USER_00906,0,11,0,38,0,4,0,0
USER_00907,1,15,0,12,2,4,0,0
USER_00908,1,12,0,30,2,4,0,0
USER_00909,0,10,0,47,1,4,0,0
USER_00910,0,14,1,16,1,0,0,0
USER_00911,3,5,1,32,4,6,3,1
USER_00912,2,22,0,592,1,8,2,0
USER_00913,4,0,2,13,1,9,1,0
USER_00914,6,23,0,38,7,10,1,1
USER_00915,4,2,1,46,8,7,1,1
USER_00916,1,10,0,56,8,14,1,1
USER_00917,3,16,0,21,4,3,0,1
USER_00918,2,7,0,26,1,4,0,0
USER_00919,4,10,0,49,1,2,0,0
USER_00920,0,10,0,35,2,4,0,0
USER_00921,0,17,0,12,2,2,0,0
USER_00922,2,8,2,54,6,6,1,0
USER_00923,2,10,0,33,1,3,0,0
USER_00924,2,9,0,5,0,2,0,0
USER_00925,2,6,0,10,2,4,1,0
USER_00926,2,7,0,13,2,1,1,0
USER_00927,2,11,0,36,1,7,1,0
USER_00928,4,2,3,373,3,5,1,1
USER_00929,2,13,0,22,2,5,1,1
USER_00930,6,4,0,73,6,9,0,1
USER_00931,1,14,0,22,1,3,0,0
USER_00932,0,11,0,154,1,4,0,0
USER_00933,1,13,0,41,1,5,0,0
USER_00934,3,3,2,47,5,8,3,1
USER_00935,5,5,1,178,5,11,1,1
USER_00936,1,12,0,10,0,0,0,0
USER_00937,5,23,3,70,6,3,0,1
USER_00938,1,16,0,18,0,3,0,0
USER_00939,5,8,2,146,6,8,1,0
USER_00940,1,13,1,11,0,6,1,0
USER_00941,3,15,1,31,3,2,0,0
USER_00942,4,12,2,30,7,14,2,0
USER_00943,1,12,0,48,2,2,0,0
USER_00944,2,17,1,12,1,1,1,0
USER_00945,1,15,1,16,1,3,0,0
USER_00946,2,13,1,43,1,1,1,0
USER_00947,5,9,0,72,1,4,1,0
USER_00948,3,7,1,439,3,16,2,1
USER_00949,4,0,3,241,5,6,2,1
USER_00950,1,15,0,38,4,5,0,0
USER_00951,1,9,0,75,1,2,1,0
USER_00952,0,16,0,70,1,1,0,0
USER_00953,0,12,0,19,1,1,0,0
USER_00954,0,7,1,39,0,5,1,0
USER_00955,5,10,1,63,2,10,3,0
USER_00956,5,2,1,22,3,7,0,1
USER_00957,8,4,1,30,4,6,3,1
USER_00958,3,16,0,30,0,2,0,0
USER_00959,1,18,0,118,1,1,1,0
USER_00960,0,15,0,43,1,2,1,0
USER_00961,3,12,2,26,0,3,0,1
USER_00962,2,7,1,8,2,2,0,0
USER_00963,0,15,0,30,3,1,2,0
USER_00964,1,13,0,72,1,4,0,0
USER_00965,3,1,4,198,9,7,1,1
USER_00966,3,11,0,36,1,4,0,0
USER_00967,3,21,2,74,7,8,2,1
USER_00968,0,16,0,41,1,5,0,0
USER_00969,3,17,1,16,2,1,0,0
USER_00970,5,17,0,19,3,3,1,0
USER_00971,1,14,2,41,0,4,0,0
USER_00972,1,9,0,26,0,4,0,0
USER_00973,1,13,0,38,0,3,0,0
USER_00974,4,19,0,149,2,10,3,1
USER_00975,4,13,1,25,1,0,1,0
USER_00976,1,14,0,109,2,2,0,0
USER_00977,3,15,1,18,0,2,0,0
USER_00978,0,16,0,34,1,3,0,0
USER_00979,2,16,1,83,0,4,0,0
USER_00980,2,12,0,13,0,2,0,0
USER_00981,4,22,2,79,3,3,1,0
USER_00982,5,0,2,45,3,7,2,0
USER_00983,5,10,2,73,3,3,1,0
USER_00984,3,12,0,18,0,4,0,0
USER_00985,2,6,0,37,0,1,0,0
USER_00986,4,6,3,64,5,16,2,1
USER_00987,0,15,0,25,1,3,0,1
USER_00988,2,12,0,43,1,7,0,0
USER_00989,0,14,0,26,0,1,0,0
USER_00990,7,5,1,112,6,5,4,1
USER_00991,1,9,0,21,0,6,0,0
USER_00992,4,4,1,358,4,7,0,1
USER_00993,9,2,0,113,6,10,2,1
USER_00994,3,9,0,29,3,3,3,1
USER_00995,8,3,4,93,5,10,0,1
USER_00996,3,18,0,11,1,5,1,0
USER_00997,2,10,1,63,4,5,0,0
USER_00998,0,13,0,38,1,9,1,1
USER_00999,6,0,0,81,0,10,0,1
USER_01000,3,15,0,41,1,2,0,0
USER_01001,1,10,0,43,1,5,0,0
USER_01002,0,11,1,31,0,1,0,0
USER_01003,1,16,0,15,0,2,1,0
USER_01004,1,11,0,18,0,5,0,1
USER_01005,1,14,0,57,2,2,0,0
USER_01006,3,14,1,12,2,3,0,0
USER_01007,9,0,5,172,5,10,1,1
USER_01008,0,9,0,44,0,5,0,0
USER_01009,3,23,1,51,4,9,3,1
USER_01010,2,12,0,24,2,2,0,0
USER_01011,1,12,1,17,0,0,0,0
USER_01012,0,16,0,32,2,2,0,0
USER_01013,1,9,0,12,0,4,0,1
USER_01014,5,11,3,29,8,8,2,1
USER_01015,0,13,1,29,2,2,0,0
USER_01016,1,18,0,14,2,3,0,0
USER_01017,1,7,1,11,1,5,1,0
USER_01018,5,20,0,176,6,16,0,1
USER_01019,1,12,0,22,1,5,0,0
USER_01020,1,16,0,6,1,2,0,0
USER_01021,6,5,0,218,3,9,3,1
USER_01022,6,21,2,295,7,9,0,1
USER_01023,4,22,0,33,8,8,2,1
USER_01024,2,12,0,25,6,5,0,1
USER_01025,1,15,0,40,0,2,1,0
USER_01026,0,14,0,17,0,1,0,0
USER_01027,5,23,0,62,8,7,3,1
USER_01028,2,16,0,26,2,1,0,0
USER_01029,4,7,0,146,5,14,0,1
USER_01030,1,10,0,17,0,2,0,0
USER_01031,1,15,0,31,0,2,0,0
USER_01032,6,3,3,147,5,11,2,1
USER_01033,0,17,0,14,2,1,0,0
USER_01034,2,16,2,60,3,11,2,0
USER_01035,4,17,0,34,1,1,0,1
USER_01036,1,13,0,27,0,3,0,0
USER_01037,1,12,0,10,2,2,0,0
USER_01038,2,14,0,17,0,2,0,0
USER_01039,0,14,0,20,1,1,1,0
USER_01040,0,10,0,21,2,3,0,0
USER_01041,3,13,0,64,1,4,0,0
USER_01042,0,18,0,7,2,2,0,0
USER_01043,2,9,1,65,1,2,0,0
USER_01044,3,15,1,13,0,2,0,0
USER_01045,3,17,0,13,0,4,0,0
USER_01046,2,13,0,17,0,1,1,0
USER_01047,2,12,0,44,1,3,0,0
USER_01048,4,3,2,65,5,5,1,1
USER_01049,6,1,1,51,4,9,1,1
USER_01050,2,12,0,20,2,3,1,0
USER_01051,0,19,0,22,1,2,0,0
USER_01052,1,13,1,23,2,4,0,0
USER_01053,2,13,0,23,4,5,0,0
USER_01054,2,10,0,48,1,2,0,0
USER_01055,4,14,0,29,1,9,0,1
USER_01056,1,9,0,40,1,4,0,0
USER_01057,2,0,3,69,4,12,4,1
USER_01058,3,3,1,10,2,0,0,0
USER_01059,0,13,0,23,0,7,1,0
USER_01060,2,2,1,340,4,10,3,1
USER_01061,4,2,0,101,3,10,1,1
USER_01062,2,11,0,27,0,3,1,0
USER_01063,1,11,0,25,2,1,0,0
USER_01064,1,15,0,18,0,1,0,0
USER_01065,1,11,0,50,1,3,0,0
USER_01066,5,0,0,89,0,6,0,0
USER_01067,1,18,0,18,0,2,0,0
USER_01068,1,13,0,47,2,5,0,0
USER_01069,1,18,0,16,0,5,0,0
USER_01070,2,18,1,22,1,3,0,1
USER_01071,7,4,3,92,2,6,2,1
USER_01072,1,10,2,34,1,1,0,0
USER_01073,1,14,1,24,1,4,0,0
USER_01074,3,4,3,50,4,11,2,1
USER_01075,0,21,1,65,2,9,0,0
USER_01076,1,20,0,35,1,2,1,0
USER_01077,0,15,0,70,3,0,0,0
USER_01078,0,9,0,34,0,4,0,0
USER_01079,1,14,0,23,1,4,0,0
USER_01080,2,13,0,12,1,2,0,0
USER_01081,0,15,0,22,2,1,0,0
USER_01082,2,3,1,198,3,14,0,0
USER_01083,3,21,1,117,2,8,2,1
USER_01084,4,1,2,116,6,8,1,1
USER_01085,6,4,1,52,6,13,1,1
USER_01086,5,1,0,89,4,5,0,0
USER_01087,3,3,3,241,1,12,0,1
USER_01088,7,8,1,69,1,7,1,1
USER_01089,3,11,0,33,0,3,0,0
USER_01090,2,16,0,43,0,7,0,0
USER_01091,1,13,0,26,1,3,0,0
USER_01092,0,10,1,9,1,4,0,0
USER_01093,1,11,1,46,1,0,0,0
USER_01094,1,13,0,28,3,1,0,0
USER_01095,2,13,0,39,1,2,0,1
USER_01096,1,9,0,18,3,3,0,0
USER_01097,2,14,0,60,1,8,1,0
USER_01098,3,11,2,98,6,10,0,1
USER_01099,9,6,4,34,4,10,0,1
USER_01100,1,16,0,77,1,3,0,0
USER_01101,0,10,0,20,0,2,0,0
USER_01102,3,13,0,29,0,3,0,0
USER_01103,4,3,1,35,6,8,1,1
USER_01104,4,5,0,31,7,10,0,1
USER_01105,4,12,0,12,2,0,1,1
USER_01106,3,5,1,81,3,10,3,1
USER_01107,0,11,0,37,1,2,2,0
USER_01108,2,14,0,60,2,1,0,0
USER_01109,7,11,2,389,7,10,0,1
USER_01110,2,15,0,23,0,3,0,0
USER_01111,1,12,0,26,1,2,0,0
USER_01112,2,17,1,28,2,4,0,0
USER_01113,1,17,0,78,2,5,0,1
USER_01114,2,1,5,111,6,10,3,1
USER_01115,3,8,2,53,3,11,0,0
USER_01116,0,14,0,77,1,2,0,0
USER_01117,0,15,0,11,0,5,0,0
USER_01118,4,4,0,58,6,10,0,1
USER_01119,0,11,0,13,1,3,1,1
USER_01120,4,1,1,260,2,7,4,1
USER_01121,1,16,1,19,0,1,0,0
USER_01122,1,13,0,17,2,2,0,0
USER_01123,6,2,1,33,5,12,0,1
USER_01124,2,16,0,34,1,0,0,0
USER_01125,2,10,0,19,0,2,1,0
USER_01126,1,16,1,30,1,4,0,0
USER_01127,3,10,1,24,2,2,0,0
USER_01128,1,12,0,36,0,3,1,0
USER_01129,1,8,0,19,0,3,1,0
USER_01130,3,4,2,128,3,14,3,1
USER_01131,4,5,2,76,6,10,2,1
USER_01132,3,14,0,36,3,4,0,0
USER_01133,0,12,0,8,3,6,0,0
USER_01134,6,19,1,47,6,7,0,1
USER_01135,4,21,0,67,7,6,3,0
USER_01136,4,9,0,11,1,1,0,0
USER_01137,1,17,1,27,1,4,0,0
USER_01138,1,15,0,33,0,4,1,0
USER_01139,3,8,0,47,2,4,0,1
USER_01140,1,19,1,39,2,4,0,0
USER_01141,1,12,1,13,2,3,0,0
USER_01142,8,13,0,30,6,8,0,1
USER_01143,7,3,2,227,4,2,2,1
USER_01144,9,3,1,116,6,9,3,1
USER_01145,0,11,1,19,1,4,0,0
USER_01146,0,10,1,41,2,4,0,0
USER_01147,5,11,1,66,0,6,1,0
USER_01148,5,7,3,127,7,5,3,1
USER_01149,3,18,0,17,0,0,0,0
USER_01150,3,23,2,57,5,5,2,1
USER_01151,0,12,0,7,1,1,2,0
USER_01152,5,1,1,40,7,10,2,1
USER_01153,0,19,0,31,0,1,0,0
USER_01154,3,14,0,16,2,2,1,0
USER_01155,2,15,1,30,0,3,0,0
USER_01156,0,16,0,6,1,2,0,0
USER_01157,0,15,0,36,0,6,1,0
USER_01158,3,7,1,14,0,5,0,0
USER_01159,1,10,1,35,2,0,0,1
USER_01160,2,7,1,34,5,9,1,0
USER_01161,1,11,0,31,1,10,0,0
USER_01162,0,8,0,18,3,3,0,0
USER_01163,3,16,2,59,3,10,2,1
USER_01164,0,15,0,19,1,3,0,1
USER_01165,2,15,1,19,0,3,0,0
USER_01166,3,1,2,42,8,3,1,1
USER_01167,6,12,1,146,4,11,1,0
USER_01168,0,14,1,12,0,5,0,0
USER_01169,1,0,1,153,4,10,2,1
USER_01170,3,15,0,53,2,5,0,0
USER_01171,1,14,0,66,0,6,0,0
USER_01172,7,6,0,96,3,10,2,1
USER_01173,0,8,0,38,2,2,1,1
USER_01174,7,22,2,134,1,5,2,1
USER_01175,2,14,1,16,2,1,1,0
USER_01176,3,22,2,86,6,6,0,1
USER_01177,2,18,0,20,0,2,1,0
USER_01178,3,13,1,47,1,1,0,0
USER_01179,0,11,0,21,2,1,1,0
USER_01180,1,17,0,36,0,3,0,0
USER_01181,4,6,2,32,0,11,2,0
USER_01182,3,15,1,36,0,3,0,0
USER_01183,3,14,0,12,1,2,0,0
USER_01184,0,9,1,12,0,2,0,0
USER_01185,1,9,0,40,0,2,0,0
USER_01186,6,0,1,55,6,9,1,1
USER_01187,0,6,0,19,0,2,0,0
USER_01188,6,0,3,44,5,9,1,1
USER_01189,3,13,0,12,2,4,1,0
USER_01190,1,13,0,47,1,4,1,0
USER_01191,2,18,0,15,0,3,0,0
USER_01192,3,9,1,23,0,4,0,1
USER_01193,4,10,2,31,8,7,1,1
USER_01194,3,5,0,340,1,10,1,1
USER_01195,7,2,0,122,3,12,0,1
USER_01196,1,9,0,10,2,1,2,0
USER_01197,2,20,0,8,1,2,0,0
USER_01198,3,10,0,28,1,3,0,0
USER_01199,3,14,0,20,0,1,0,0
USER_01200,5,2,1,34,7,7,3,1
USER_01201,0,16,0,33,2,3,0,0
USER_01202,1,9,1,10,2,5,0,0
USER_01203,4,4,1,58,5,5,3,1
USER_01204,7,7,0,53,7,11,2,1
USER_01205,2,15,0,24,1,5,0,0
USER_01206,1,13,1,20,2,4,0,0
USER_01207,0,17,1,18,1,1,1,0
USER_01208,2,10,0,24,0,3,0,0
USER_01209,2,12,0,13,1,3,0,0
USER_01210,1,13,1,25,0,5,0,0
USER_01211,8,14,2,72,5,9,1,1
USER_01212,6,10,0,293,3,7,4,1
USER_01213,3,17,1,26,1,4,1,0
USER_01214,2,11,0,25,2,1,0,0
USER_01215,3,11,1,20,3,7,1,1
USER_01216,2,14,0,46,0,5,0,0
USER_01217,2,14,0,6,2,5,0,0
USER_01218,2,17,0,10,1,4,0,0
USER_01219,1,13,0,34,0,4,1,0
USER_01220,2,12,0,41,1,2,0,0
USER_01221,0,19,1,19,1,1,0,0
USER_01222,3,14,0,42,1,1,0,0
USER_01223,4,13,1,57,6,8,2,1
USER_01224,0,7,1,16,2,3,0,0
USER_01225,1,13,0,30,0,2,0,0
USER_01226,6,2,3,435,2,10,2,1
USER_01227,0,13,0,24,0,1,0,0
USER_01228,1,13,0,65,2,3,0,0
USER_01229,6,2,0,100,5,10,3,1
USER_01230,0,13,0,5,1,1,0,0
USER_01231,3,17,0,26,1,1,0,0
USER_01232,3,13,0,35,2,1,2,0
USER_01233,4,15,0,47,1,3,0,0
USER_01234,1,12,1,54,0,7,0,0
USER_01235,0,12,0,33,2,2,0,0
USER_01236,1,13,1,27,0,4,0,0
USER_01237,1,15,0,31,0,1,1,0
USER_01238,1,16,0,29,1,4,0,0
USER_01239,2,16,0,5,0,4,0,0
USER_01240,2,12,0,34,2,2,0,0
USER_01241,3,11,2,296,2,9,3,1
USER_01242,2,9,0,88,0,6,1,1
USER_01243,2,14,2,21,2,1,0,0
USER_01244,1,6,0,33,0,6,0,0
USER_01245,0,8,0,38,0,4,0,0
USER_01246,5,14,0,42,2,3,0,1
USER_01247,1,15,0,33,0,4,0,0
USER_01248,2,9,0,27,1,4,1,0
USER_01249,6,2,2,288,7,10,1,1
USER_01250,2,3,2,159,8,7,1,1
USER_01251,2,17,0,14,1,2,0,0
USER_01252,1,18,0,21,2,3,0,0
USER_01253,0,5,1,120,1,2,0,1
USER_01254,2,20,1,6,1,3,1,0
USER_01255,0,16,1,20,1,3,0,0
USER_01256,4,23,3,49,4,7,1,1
USER_01257,2,21,1,82,7,11,2,1
USER_01258,2,2,0,118,5,7,2,1
USER_01259,1,14,0,36,0,1,0,0
USER_01260,7,4,2,49,1,5,0,0
USER_01261,0,14,1,27,1,3,0,0
USER_01262,0,15,0,24,0,3,1,0
USER_01263,4,16,0,17,0,4,1,0
USER_01264,4,6,1,150,6,9,2,1
USER_01265,1,12,0,48,1,3,0,0
